User-ID,User-City,User-State,User-Country,User-Age
50286,milano, lombardia," italy""",
50301,erin, ontario," canada""",
50303,redford, michigan," usa""",37
50327,salem, oregon," usa""",
50330,sprendlingen, rheinland-pfalz," germany""",25
50335,yonkers, new york," usa""",
50336,santa barbara, california," usa""",39
50340,marietta, georgia," usa""",27
50371,louisville, kentucky," usa""",15
50376,sydney, new south wales," australia""",25
50388,portland, oregon," usa""",
50403,conway, arkansas," usa""",
50409,wollongong, new south wales," australia""",21
50416,south lyon, michigan," usa""",33
50419,gaithersburg, maryland," usa""",19
50436,concord, california," usa""",41
50446,monroe, ohio," usa""",18
50450,st. paul, minnesota," usa""",59
50453,minneapolis, minnesota," usa""",24
50454,sevilla, sevilla," australia""",32
50456,santa monica, california," usa""",
50459,ottawa, ontario," canada""",21
50464,south, england," united kingdom""",42
50466,stratford, iowa," usa""",46
50470,cody, wyoming," usa""",
50476,san francisco, california," usa""",20
50481,morgan hill, california," usa""",58
50494,kenmore, washington," usa""",46
50496,bedford, massachusetts," usa""",
50501,st. paul, minnesota," usa""",
50502,w lafayette, indiana," usa""",
50509,elizabeth city, north carolina," usa""",19
50519,minneapolis, minnesota," usa""",
50521,saluda, south carolina," usa""",42
50523,charleston, south carolina," usa""",14
50526,redwood city, california," usa""",30
50527,richmond, virginia," usa""",31
50530,fayetteville, arkansas," usa""",
50536,sydney, new south wales," australia""",18
50538,east moline, illinois," usa""",
50539,endicott, new york," usa""",42
50547,toronto, ontario," canada""",32
50558,liberty, kentucky," usa""",47
50559,roseville, california," usa""",
50560,roseville, california," usa""",
50564,carbondale, illinois," usa""",53
50570,kitchener, ontario," canada""",29
50575,hazlet, new jersey," usa""",
50596,staten island, new york," usa""",18
50605,seattle, washington," usa""",
50612,boulder, colorado," usa""",
50615,point richmond, california," usa""",29
50628,sobreda, almada," portugal""",30
50634,brown summit, north carolina," usa""",63
50636,sacramento, california," usa""",14
50642,toronto, ontario," canada""",30
50649,repentigny, quebec," canada""",
50650,woodridge, illinois," usa""",35
50656,firenze, toscana," italy""",18
50662,hamburg, hamburg," germany""",29
50681,asheville, north carolina," usa""",50
50707,franklin, tennessee," usa""",
50711,norfolk, virginia," usa""",
50714,sacramento, california," usa""",14
50718,atlanta, georgia," usa""",25
50720,st. catharines, ontario," canada""",26
50730,mcallen, texas," usa""",
50732,naples, florida," usa""",
50733,charleston, south carolina," usa""",
50741,montreal, quebec," canada""",33
50742,sacramento, california," usa""",
50748,ridge, new york," usa""",
50749,peterborough, england," united kingdom""",
50764,elkhart, indiana," usa""",
50765,tacoma, washington," usa""",18
50768,toronto, ontario," canada""",38
50769,glasgow, scotland," united kingdom""",133
50784,ottawa, ontario," canada""",
50785,jamaica plain, massachusetts," usa""",
50786,galway, galway," ireland""",31
50787,bourbonnais, illinois," usa""",29
50797,cirencester, england," united kingdom""",47
50798,wilmington, delaware," usa""",
50800,lucedale, mississippi," usa""",31
50805,berkeley, california," usa""",
50809,lubbock, texas," usa""",15
50815,kendall park, new jersey," usa""",61
50823,sacramento, california," usa""",
50824,everett, washington," usa""",71
50828,fredericton, new brunswick," canada""",16
50832,hanover, massachusetts," usa""",
50836,williamsville, new york," usa""",
50845,east hampton, connecticut," usa""",19
50847,greenville, rhode island," usa""",34
50849,prince albert, saskatchewan," canada""",52
50858,nacogdoches, ," usa""",19
50859,erin, tennessee," usa""",26
50862,fletcher hills, california," usa""",
50864,aurora, ohio," usa""",53
50879,katy, texas," usa""",
50891,marshalltown, iowa," usa""",55
50894,easton, pennsylvania," usa""",
50895,calverton, new york," usa""",
50896,klamath falls, oregon," usa""",
50899,depere, wisconsin," usa""",
50918,chandler, arizona," usa""",
50928,torino, piemonte," italy""",43
50932,london, england," united kingdom""",32
50936,st catharines, ontario," canada""",
50951,castle rock, colorado," usa""",20
50955,mountain view, colorado," usa""",34
50956,lakewood, colorado," usa""",
50966,gainesville, georgia," usa""",60
50970,ocala, florida," usa""",2
50971,providence, rhode island," usa""",
50972,shaker hts., ohio," usa""",
50974,south gate, california," usa""",28
50981,ottawa, ontario," canada""",41
50984,cardiff, wales," united kingdom""",18
50995,north vancouver, british columbia," canada""",
51001,independence, oregon," usa""",59
51004,the dalles, oregon," usa""",
51006,columbia, missouri," usa""",
51019,merced, california," usa""",20
51059,flensburg, schleswig-holstein," germany""",21
51060,singapore, n/a," singapore""",21
51062,ann arbor, michigan," usa""",14
51069,falls church, virginia," usa""",
51071,talkeetna, alaska," usa""",30
51082,columbus, ohio," usa""",30
51086,duluth, minnesota," usa""",
51090,parkdale, oregon," usa""",49
51094,milton, ontario," canada""",
51099,dromahair, ," ireland""",58
51100,new braunfels, texas," usa""",25
51111,acton, ontario," canada""",47
51112,cobourg, ontario," canada""",21
51116,regina, saskatchewan," canada""",
51121,marietta, georgia," usa""",
51124,sylvania, georgia," usa""",
51128,minneapolis, minnesota," usa""",
51129,norwich, n/a," united kingdom""",
51131,tempe, arizona," usa""",49
51134,london, england," united kingdom""",
51135,oxford, england," united kingdom""",36
51150,waterloo, ontario," canada""",
51157,carmichael, california," usa""",
51165,ottawa, ontario," canada""",35
51184,münchen, bayern," germany""",25
51189,boston, massachusetts," usa""",
51192,milwaukee, wisconsin," usa""",48
51207,mountain city, tennessee," usa""",35
51210,lake city, michigan," usa""",37
51214,bournemouth, england," united kingdom""",
51221,dessau, sachsen-anhalt," germany""",36
51224,seattle, ," usa""",
51227,wien, wien," austria""",30
51229,blairstown, new jersey," usa""",
51242,st. petersburg, florida," usa""",30
51247,burradoo, new south wales," australia""",81
51252,yucca valley, california," usa""",
51254,sunrise, florida," usa""",28
51286,jamesville, new york," usa""",
51291,white springs, florida," usa""",23
51293,anchorage, alaska," usa""",25
51298,st. paul, minnesota," usa""",43
51302,princeton junction, new jersey," usa""",51
51310,university place, washington," usa""",
51316,raleigh, north carolina," usa""",
51325,holyoke, massachusetts," usa""",54
51342,grosseto, toscana," italy""",21
51344,london, england," united kingdom""",28
51347,london, ontario," canada""",27
51355,pinckneyville, illinois," usa""",51
51358,hillsborough, new jersey," usa""",66
51359,lenexa, kansas," usa""",
51361,dafter, michigan," usa""",43
51363,kill devil hills, north carolina," usa""",
51364,toronto, ontario," canada""",40
51365,shelbyville, kentucky," usa""",48
51370,arroyo grande, california," usa""",
51373,columbia city, indiana," usa""",
51375,queen valley, arizona," usa""",63
51376,virginia beach, virginia," usa""",48
51379,anchorage, alaska," usa""",58
51386,adrian, michigan," usa""",41
51390,petaluma, california," usa""",
51402,mannheim, baden-wuerttemberg," germany""",26
51403,frankfurt, ," germany""",32
51415,sun city, arizona," usa""",
51440,buffalo, minnesota," usa""",
51441,raymondville, new york," usa""",63
51449,derby, england," united kingdom""",26
51450,lawrenceville, georgia," usa""",54
51451,utica, new york," usa""",57
51463,manchester, england," united kingdom""",
51465,stuttgart, baden-wuerttemberg," germany""",
51469,jacksonville, florida," usa""",
51473,seattle, washington," usa""",
51474,cumberland, maryland," usa""",33
51481,wiesenthau, bayern," germany""",
51495,dekalb, illinois," usa""",
51511,amity, oregon," usa""",25
51515,panama city, florida," usa""",
51518,new plymouth, idaho," usa""",
51521,san francisco, california," usa""",
51526,long beach, california," usa""",34
51529,madrid, n/a," spain""",31
51530,colbert, oklahoma," usa""",
51545,branson, missouri," usa""",67
51559,helotes, texas," usa""",54
51569,perth, western australia," australia""",46
51574,baltimore, maryland," usa""",
51582,baton rouge, louisiana," usa""",18
51587,vancouver, british columbia," canada""",
51589,jacksonville, florida," usa""",
51593,frankfurt am main, hessen," germany""",52
51594,tewksbury, massachusetts," usa""",56
51595,birmingham, alabama," usa""",56
51596,timmins, ontario," canada""",23
51599,lanesboro, massachusetts," usa""",27
51601,cincinnati, ohio," usa""",
51609,parks, nebraska," usa""",
51615,alameda, california," usa""",
51618,bethlehem, new hampshire," usa""",
51622,north york, ontario," canada""",37
51626,massillon, ohio," usa""",14
51627,orange county, california," usa""",24
51631,richardson, texas," usa""",
51643,ypsilanti, michigan," usa""",35
51647,windsor mill, maryland," usa""",59
51651,parker, colorado," usa""",
51654,olympia, washington," usa""",56
51655,drumright, oklahoma," usa""",73
51660,moses lake, washington," usa""",32
51661,san francisco, california," usa""",28
51663,lakeville, minnesota," usa""",43
51665,lebanon, pennsylvania," usa""",33
51669,cranbrook, british columbia," canada""",
51670,madison, new jersey," usa""",
51674,takoma park, maryland," usa""",23
51676,nyack, new york," usa""",56
51682,fredericton, new brunswick," canada""",
51687,san francisco, california," usa""",
51699,memphis, tennessee," usa""",
51725,gold coast, queensland," australia""",13
51735,schertz, texas," usa""",14
51736,pittsburgh, pennsylvania," usa""",
51742,brooklyn, new york," usa""",
51755,irvine, california," usa""",
51759,beverly hills, california," usa""",37
51764,courtland, kansas," usa""",40
51777,torrington, wyoming," usa""",
51780,white rock, british columbia," canada""",51
51783,bristol, rhode island," usa""",36
51785,hanover, pennsylvania," usa""",
51793,columbus, indiana," usa""",44
51803,brantford, ontario," canada""",34
51805,mequon, wisconsin," usa""",36
51810,pondicherry, tamilnadu," india""",31
51826,richmond, virginia," usa""",
51828,nampa, idaho," usa""",
51829,topeka, kansas," usa""",
51830,salt lake city, utah," usa""",
51839,stuarts draft, virginia," usa""",44
51840,pittsburgh, pennsylvania," usa""",
51849,phoenix, arizona," usa""",0
51860,west midlands, n/a," united kingdom""",25
51865,cincinnati, ohio," usa""",
51878,chicago, illinois," usa""",
51879,scarborough, maine," usa""",
51880,terre haute, indiana," usa""",
51883,jasper, missouri," usa""",31
51884,denver, colorado," usa""",
51891,downers grove, illinois," usa""",37
51892,st petersburg, florida," usa""",60
51900,fort wayne, indiana," usa""",
51905,copley, ohio," usa""",
51911,swanton, vermont," usa""",
51913,west palm beach, florida," usa""",
51919,college park, maryland," usa""",
51921,bayonne, new jersey," usa""",55
51924,greenwood, british columbia," canada""",
51925,zeeland, michigan," usa""",54
51926,dallas, texas," usa""",
51941,roswell, georgia," usa""",37
51944,kennewick, washington," usa""",51
51945,brooklyn, new york," usa""",32
51960,st. paul, minnesota," usa""",
51962,blacksburg, virginia," usa""",
51968,rotterdam, zuid-holland," netherlands""",43
51971,barrie, ontario," canada""",33
51974,münchen, bayern," germany""",
51975,mannheim, baden-wuerttemberg," germany""",
51983,, n/a," usa""",
51986,phoenix, arizona," usa""",25
51987,phoenix, arizona," usa""",64
51988,bangor, maine," usa""",
51990,wake forest, north carolina," usa""",53
51991,vancouver, british columbia," canada""",
51992,west fairlee, vermont," usa""",43
51996,falls church, virginia," usa""",46
52001,milano, lombardia," italy""",
52002,bloomington, indiana," usa""",
52007,fremont, california," usa""",
52008,keene, new hampshire," usa""",42
52011,burlington, ontario," canada""",37
52013,vancouver, british columbia," canada""",16
52018,edgefield, south carolina," usa""",
52021,lodi, california," usa""",27
52026,bern, bern," switzerland""",40
52031,maidenhead, berkshire," united kingdom""",
52036,cullman, alabama," usa""",
52040,montgomery, alabama," usa""",
52044,atlanta, georgia," usa""",46
52046,reno, nevada," usa""",
52057,wien, wien," austria""",34
52059,olympia, washington," usa""",23
52060,ottawa, ontario," canada""",38
52065,placerville, california," usa""",
52066,denver, colorado," usa""",
52070,brentwood, california," usa""",
52083,surprise, arizona," usa""",31
52088,norwich, connecticut," usa""",30
52102,olympia, washington," usa""",49
52106,royal oak, michigan," usa""",
52112,wichita, kansas," usa""",40
52119,alexandria, virginia," usa""",
52125,doylestown, pennsylvania," usa""",
52130,jenkintown, pennsylvania," usa""",
52141,salt lake city, utah," usa""",32
52143,dorchester, massachusetts," usa""",
52159,richmond, california," usa""",49
52166,grand island, nebraska," united kingdom""",
52169,vancouver, british columbia," canada""",
52175,johnstown, pennsylvania," usa""",
52182,keighley, england," united kingdom""",48
52189,buffalo, new york," usa""",
52197,barcelona, catalonia," spain""",31
52199,houston, texas," usa""",47
52203,calais, pas de calais," france""",32
52217,maryville, tennessee," usa""",
52226,yukon, oklahoma," usa""",58
52228,arcadia, california," usa""",33
52233,lakeland, florida," usa""",
52242,annapolis, maryland," usa""",64
52256,duluth, minnesota," usa""",17
52263,fraser, colorado," usa""",
52275,ashburn, virginia," usa""",32
52283,midlothian, virginia," usa""",
52287,beaverton, oregon," usa""",
52289,south san francisco, california," usa""",
52293,lombard, illinois," usa""",61
52296,vancouver, british columbia," canada""",28
52307,milano, lombardia," italy""",43
52309,sprucedale, ontario," canada""",29
52310,pittsford, new york," usa""",60
52313,roma, lazio," italy""",
52320,hong kong, n/a," hong kong""",
52323,karlsruhe, baden-wuerttemberg," germany""",38
52328,mulvane, kansas," usa""",62
52329,cortland, ohio," usa""",
52330,carol stream, illinois," usa""",30
52343,university park, pennsylvania," usa""",
52350,lisboa, n/a," portugal""",31
52356,sitka, alaska," usa""",66
52359,columbus, ohio," usa""",24
52362,haworth, oklahoma," usa""",32
52363,chico, california," usa""",53
52364,washington, dc," usa""",41
52365,pittsburgh, pennsylvania," usa""",
52368,salem, oregon," usa""",21
52377,spokane, washington," usa""",19
52383,las palmas de gran canaria, las palmas," spain""",52
52392,melbourne, victoria," australia""",34
52400,barbourville, kentucky," usa""",18
52401,byron bay, new south wales," australia""",54
52414,kathmandu, n/a," nepal""",18
52420,san diego, california," usa""",28
52423,london, england," united kingdom""",56
52425,taos, new mexico," usa""",
52435,jacksonville, florida," usa""",
52436,logan, utah," usa""",34
52438,davis, california," usa""",
52441,hackham, south australia," australia""",30
52445,bellingham, washington," usa""",
52446,henderson, nevada," usa""",44
52449,santa cruz, california," usa""",46
52455,maidenhead, england," united kingdom""",27
52459,ottawa, ontario," canada""",
52463,cooper city, florida," usa""",
52470,figueres, catalunya," spain""",34
52472,frisco/dallas, texas," usa""",209
52477,san diego, california," usa""",47
52486,guadalupe, san jose," costa rica""",23
52497,danang, danang," vietnam""",22
52498,amsterdam, noord holland," netherlands""",
52509,mexico city, n/a," mexico""",
52521,safety harbor, florida," usa""",38
52525,jacksonville, florida," usa""",34
52531,guildford, england," united kingdom""",35
52532,fishers, indiana," usa""",36
52557,sunbury, victoria," australia""",39
52558,bishop, california," usa""",50
52563,rohnert park, california," usa""",
52570,winnetka, illinois," usa""",
52574,hebron, kentucky," usa""",
52584,livermore, california," usa""",45
52586,london, england," united kingdom""",26
52601,austell, georgia," usa""",
52604,benton, pennsylvania," usa""",
52606,palmerston north, manawatu," new zealand""",40
52607,lakewood, ohio," usa""",
52614,toccoa, ga.," usa""",33
52616,lawrence, kansas," usa""",
52618,clemmons, north carolina," usa""",
52622,lebanon, missouri," usa""",54
52631,brodbecks, pennsylvania," usa""",
52635,portland, oregon," usa""",23
52645,seattle, washington," usa""",
52648,manchester, n/a," united kingdom""",
52656,north liberty, iowa," usa""",23
52664,bakersfield, calabria," usa""",
52667,hopkinton, massachusetts," usa""",
52670,palm harbor, florida," usa""",
52671,santa barbara, california," usa""",
52673,barcelona, catalunya," spain""",26
52676,clematis, victoria," australia""",48
52683,tempe, arizona," usa""",
52691,albuquerque, new mexico," usa""",
52693,highland, california," usa""",8
52715,leesburg, florida," usa""",62
52726,münster, nordrhein-westfalen," germany""",26
52748,sweetwater, texas," usa""",41
52751,gillette, wyoming," usa""",
52752,ridgewood, new york," usa""",
52775,somersworth, new hampshire," usa""",
52778,st paul, minnesota," usa""",
52782,schierling, bayern," germany""",21
52790,new orleans, louisiana," usa""",
52802,jansen, saskatchewan," canada""",42
52803,glens falls, new york," usa""",66
52807,three hills, alberta," canada""",38
52811,rapid river, michigan," usa""",33
52814,columbus, ohio," usa""",
52816,calgary, alberta," canada""",34
52821,panama city, florida," usa""",49
52832,highland park, illinois," usa""",
52834,new york, new york," usa""",49
52835,medicine hat, alberta," canada""",
52839,manchester, england," united kingdom""",
52845,boring, oregon," usa""",27
52846,shasta, california," usa""",61
52847,irvine, california," usa""",34
52851,sausalito, california," usa""",
52852,brooklyn, new york," usa""",
52853,yuba city, california," usa""",61
52860,holland patent, new york," usa""",17
52886,york, pennsylvania," usa""",35
52887,san lorenzo, california," usa""",
52888,bakersfield, california," usa""",25
52894,albuquerque, new mexico," usa""",
52897,oswego, new york," usa""",47
52903,san francisco, california," usa""",40
52912,galesburg, michigan," usa""",
52917,bellevue, washington," usa""",42
52924,london, uk," united kingdom""",
52926,caribou, maine," usa""",58
52927,los angeles, california," usa""",
52928,madrid, madrid," spain""",25
52938,vancouver, washington," usa""",
52944,kingston, new york," usa""",59
52947,el paso, texas," usa""",37
52961,biddeford, maine," usa""",24
52963,houston, texas," usa""",33
52968,west point, new york," usa""",33
52969,palmdale, california," usa""",17
52984,sandpoint, idaho," usa""",63
52987,shelton, washington," usa""",14
52993,louisville, ,,"30"""
52994,colton, oregon," usa""",
52996,griffin, georgia," usa""",
53010,jamestown, new york," usa""",
53018,bensenville, illinois," usa""",40
53029,somerville, massachusetts," usa""",41
53036,twinsburg, ohio," usa""",29
53039,santa rosa, california," usa""",51
53042,wethersfield, connecticut," usa""",59
53046,laurens, south carolina," usa""",
53054,cleveland, tennessee," usa""",
53055,bowman, north dakota," usa""",63
53057,hanson, massachusetts," usa""",49
53059,silver spring, maryland," usa""",
53060,albuquerque, new mexico," usa""",
53068,atlanta, georgia," usa""",
53076,saratoga springs, new york," usa""",28
53077,lansdowne, pennsylvania," usa""",45
53084,sacramento, california," usa""",26
53086,shingle springs, california," usa""",45
53091,london, england," united kingdom""",26
53095,san francisco, california," usa""",
53097,yvr, british columbia," canada""",
53100,charlotte, north carolina," usa""",
53104,olathe, kansas," usa""",37
53107,st ignatius, montana," usa""",
53109,sackville, new brunswick," canada""",
53117,london, england," united kingdom""",
53123,new york, new york," usa""",
53125,arnold, maryland," usa""",
53126,lewiston, new york," usa""",34
53127,newcastle, northen england," united kingdom""",34
53130,warsaw, indiana," usa""",
53132,bellthorpe, queensland," australia""",
53137,seattle, washington," usa""",16
53140,caldwell, idaho," usa""",
53142,north canton, ohio," usa""",35
53149,frankfurt, hessen," germany""",31
53150,ottawa, ," canada""",
53160,worcester, massachusetts," usa""",
53169,london, ontario," canada""",38
53174,orlando, florida," usa""",29
53177,berlin, berlin," germany""",34
53186,blairmore, alberta," canada""",
53189,shelby, alabama," usa""",
53200,ottawa, ontario," canada""",
53201,london, england," united kingdom""",
53205,kensington, connecticut," usa""",
53220,fullerton, california," usa""",36
53224,paris, ile de france," france""",26
53225,madrid, madrid," spain""",29
53228,columbus, ohio," usa""",
53229,minneapolis, minnesota," usa""",35
53231,indpls, indiana," usa""",35
53236,bethany, missouri," usa""",16
53241,hillsborough, new jersey," usa""",
53245,portland, oregon," usa""",
53248,alvin, texas," usa""",45
53254,mountain view, california," usa""",17
53256,sterlington, louisiana," usa""",21
53258,westfield, new jersey," usa""",
53259,stockton, california," usa""",
53260,republic, washington," usa""",24
53263,san luis obispo, california," usa""",
53265,woodstock, georgia," usa""",46
53274,-----, virginia," usa""",
53278,toronto, ontario," canada""",34
53281,mississauga, ontario," canada""",
53284,york, york," united kingdom""",19
53288,sydney, new south wales," australia""",14
53295,, midlands," united kingdom""",
53301,milpitas, california," usa""",29
53302,st. paul, minnesota," usa""",
53304,south burlington, vermont," usa""",52
53319,elk grove, california," usa""",40
53332,hampton, virginia," usa""",41
53346,kirksville, missouri," usa""",3
53350,austin, texas," usa""",
53357,perth, western australia," australia""",9
53365,canal winchester, ohio," usa""",29
53369,clemmons, north carolina," usa""",
53376,miami, florida," usa""",27
53377,south charleston, ohio," usa""",
53384,chicago, illinois," usa""",25
53390,casper, wyoming," usa""",26
53392,minneapolis, minnesota," usa""",34
53394,frankfort, kentucky," usa""",27
53400,carlsbad, california," usa""",20
53401,napa, california," usa""",
53406,baton rouge, louisiana," usa""",
53408,college station, texas," usa""",22
53410,richmond, ,,"27"""
53411,columbia, missouri," usa""",
53414,minoa, new york," usa""",49
53418,puyallup, washington," usa""",28
53420,minneapolis, minnesota," usa""",33
53426,vienna, virginia," usa""",
53430,minneapolis, minnesota," usa""",25
53443,webster groves, missouri," usa""",47
53446,cecil, wisconsin," usa""",41
53447,lincoln, nebraska," usa""",16
53448,norcross, georgia," usa""",16
53458,fairfield, ,,"54"""
53464,orland park, illinois," usa""",44
53476,knoxville, tennessee," usa""",31
53477,st. louis, missouri," usa""",
53481,newport news, virginia," usa""",47
53490,thousand oaks, california," usa""",39
53496,deltona, florida," usa""",
53501,london, england," united kingdom""",32
53502,rialto, california," usa""",42
53504,cambridge, ontario," canada""",18
53506,hewitt, new jersey," usa""",
53510,surrey, england," united kingdom""",23
53517,minneapolis, minnesota," usa""",
53520,ottawa, ontario," canada""",59
53527,toronto, ontario," canada""",38
53528,cleveland, tennessee," usa""",62
53533,cincinnati, ohio," usa""",
53534,groveland, massachusetts," usa""",53
53537,richmond, indiana," usa""",
53545,los angeles, california," usa""",
53557,maple ridge, british columbia," canada""",23
53564,chicago, illinois," usa""",25
53567,vancouver, british columbia," canada""",23
53575,watkins glen, new york," usa""",30
53577,brooklyn, new york," usa""",
53585,wagga wagga, new south wales," australia""",42
53590,thalwil, zurich," switzerland""",40
53594,saint martinville, louisiana," usa""",39
53604,stratford, connecticut," usa""",48
53605,davao, davao del sur," philippines""",17
53608,middlebourne, west virginia," usa""",44
53612,southampton, england," united kingdom""",
53614,barreiro, barreiro," portugal""",30
53618,washington, dc," usa""",
53619,buenos aires, buenos aires," argentina""",
53628,brest, bretagne," france""",22
53645,apollo, pennsylvania," usa""",50
53648,austin, texas," usa""",39
53659,saint louis, missouri," usa""",
53660,pittsburgh, pennsylvania," usa""",35
53663,baltimore, maryland," usa""",51
53664,maple ridge, british columbia," canada""",
53677,olympia, washington," usa""",72
53678,wappinger falls, new york," usa""",57
53680,medford, oregon," usa""",
53686,rovato, lombardia," italy""",32
53699,hoxie, arkansas," usa""",27
53707,frederick, maryland," usa""",
53724,richardson, texas," usa""",27
53726,newcastle, england," united kingdom""",
53729,balingup, western australia," australia""",
53759,pensacola, florida," usa""",30
53760,la guancha, tenerife," spain""",22
53765,etobicoke, ontario," canada""",75
53767,austin, texas," usa""",
53770,barcelona, barcelona," spain""",22
53775,st petersburg, florida," usa""",35
53781,trapani, sicilia," italy""",21
53783,montevideo, montevdeo," urugua""",31
53795,casalgrande, emilia romagna," italy""",29
53802,zaragoza, aragon," spain""",25
53808,barbera, barcelona," spain""",20
53822,burbank, california," usa""",36
53830,carmel, california," usa""",73
53841,tampa, florida," usa""",26
53842,winfield, missouri," usa""",31
53846,bloomington, indiana," usa""",55
53851,chicago, illinois," usa""",34
53904,los angeles, california," usa""",56
53932,halifax, nova scotia," canada""",
53934,, ," n/a - on the road""",27
53942,wheeling, illinois," usa""",31
53943,pioneer, california," usa""",
53944,conover, wisconsin," usa""",
53946,dearborn, michigan," usa""",
53965,cleveland heights, ohio," usa""",41
53967,bath, england," united kingdom""",47
53974,portsmouth, new hampshire," usa""",
53975,wimberley, texas," usa""",
53978,carrboro, north carolina," usa""",37
53980,la mesa, california," usa""",40
53981,portland, oregon," usa""",26
53988,albemarle, north carolina," usa""",
53994,flagstaff, arizona," usa""",40
54000,portage la prairie, manitoba," canada""",41
54005,lacey, washington," usa""",59
54010,monnickendam, noord holland," netherlands""",41
54013,north port, florida," usa""",53
54016,newark, delaware," usa""",
54026,potomac, maryland," usa""",
54031,commerce city, colorado," usa""",52
54035,midland, texas," usa""",60
54042,philadelphia, pennsylvania," usa""",23
54046,quesada, alajuela," costa rica""",25
54053,springfield, missouri," usa""",23
54064,north vancouver, british columbia," canada""",61
54068,dorchester, massachusetts," usa""",37
54070,adelaide, south australia," australia""",
54072,van nuys, california," usa""",
54074,telford, pennsylvania," usa""",33
54076,kitchener, ontario," canada""",
54081,ottawa, ontario," canada""",
54091,houston, texas," usa""",
54092,dorney, berkshire," united kingdom""",
54095,kingston, ontario," canada""",47
54097,portland, oregon," usa""",52
54113,decatur, illinois," usa""",41
54114,auburn hills, michigan," usa""",36
54116,weyhe, bremen," germany""",43
54118,bird cove, newfoundland," canada""",47
54121,essen, nordrhein-westfalen," germany""",
54130,edmonton, alberta," canada""",31
54132,grand prairie, texas," usa""",
54145,nashua, new hampshire," usa""",20
54148,st marys, new south wales," australia""",75
54161,perth, ontario," canada""",
54163,worcester, vermont," usa""",
54165,adelaide, south australia," australia""",27
54166,halifax, nova scotia," canada""",
54167,dixon, kentucky," usa""",50
54181,chalfont st giles, england,,"48"""
54193,bartlesville, oklahoma," usa""",27
54196,new york, new york," usa""",
54199,des moines, iowa," usa""",53
54200,plainfield, ontario," canada""",
54201,newtown, connecticut," usa""",
54205,alexandria, virginia," usa""",39
54206,philadelphia, pennsylvania," usa""",24
54207,norman, oklahoma," usa""",
54208,schertz, texas," usa""",52
54218,kaiserslautern, rheinland-pfalz," germany""",27
54222,wichita, kansas," usa""",
54233,aptos, california," usa""",48
54236,las cruces, new mexico," usa""",66
54245,yankton, south dakota," usa""",
54248,st. francisville, louisiana," usa""",40
54258,sun city center, florida," usa""",46
54264,toronto, ontario," canada""",44
54275,north hollywood, california," usa""",25
54281,middleton, new hampshire," usa""",20
54282,malvern, england," united kingdom""",50
54283,las vegas, nevada," usa""",33
54289,petaluma, california," usa""",
54290,englewood, colorado," usa""",35
54292,bronx, new york," usa""",26
54293,jacksonville, florida," usa""",14
54304,carrboro, north carolina," usa""",
54305,anacortes, washington," usa""",
54308,mission viejo, california," usa""",28
54315,arlington, texas," usa""",29
54319,perth, western australia," australia""",19
54326,crescent city, florida," usa""",62
54328,bronx, new york," usa""",34
54335,north haven, connecticut," usa""",43
54349,lincoln, nebraska," usa""",16
54351,york, pennsylvania," usa""",33
54354,hamburg, new york," usa""",
54355,tulsa, oklahoma," usa""",
54357,brooklyn, new york," usa""",19
54362,norwalk, ohio," usa""",
54364,flint, michigan," usa""",32
54367,mesa, arizona," usa""",
54368,corvallis, oregon," usa""",63
54370,panama city, florida," usa""",26
54373,crestview, florida," usa""",
54374,london, ontario," canada""",24
54379,santa ana, california," usa""",
54392,arlington, texas," usa""",18
54412,shellharbour, new south wales," australia""",45
54413,vilonia, arkansas," usa""",
54416,, n/a," usa""",51
54429,hollywood, florida," usa""",32
54432,ventura, california," usa""",41
54434,belmont, massachusetts," usa""",33
54446,lacey, washington," usa""",
54452,huntington beach, california," usa""",
54453,boise, idaho," usa""",
54459,tualatin, oregon," usa""",20
54460,hollywood, florida," usa""",21
54474,palo alto, california," usa""",14
54480,mission, british columbia," canada""",
54486,boulder, colorado," usa""",
54490,greenville, north carolina," usa""",
54492,san diego, california," usa""",34
54493,baton rouge, louisiana," usa""",
54497,huntingtown, maryland," usa""",48
54507,summit, new jersey," usa""",
54511,austin, texas," usa""",50
54512,lakewood, colorado," usa""",47
54514,greeley, colorado," usa""",34
54527,topsham, maine," usa""",
54528,canyon country, california," usa""",55
54547,bismarck, missouri," usa""",36
54564,cottge grove, minnesota," usa""",34
54569,storm lake, ,,"67"""
54574,albany, california," usa""",
54581,beaverton, oregon," usa""",36
54589,chicago, illinois," usa""",49
54605,penngrove, california," usa""",
54610,sykesville, maryland," usa""",
54614,midwest city, oklahoma," usa""",
54616,butler, pennsylvania," usa""",
54617,euless, texas," usa""",37
54622,kuala lumpur, federal territory," malaysia""",
54624,wichita, kansas," usa""",34
54627,london, england," united kingdom""",25
54628,stockton, missouri," usa""",
54630,agoura hills, california," usa""",
54632,bozeman, montana," usa""",
54634,eugene, oregon," usa""",
54638,san diego, california," usa""",53
54648,santa claus, indiana," usa""",
54652,lake charles, louisiana," usa""",30
54653,pooler, georgia," usa""",26
54654,beaverton, oregon," usa""",
54655,wilton, connecticut," usa""",48
54672,cypress, california," usa""",
54675,alhama de almeria, n/a," spain""",15
54679,west cornwall, connecticut," usa""",46
54704,london, ontario," canada""",
54715,seattle, washington," usa""",16
54716,ballwin, missouri," usa""",
54730,newtown, pennsylvania," usa""",22
